document_id,dataset,split,model,field_path,field_family,criticality,occurrence,truth,prediction,truth_present,prediction_present,exact_match
cord-v2-test-00051,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,,"42,274",False,True,False
cord-v2-test-00051,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,2,,"55,456",False,True,False
cord-v2-test-00051,CORD v2,test,Donut,sub_total.etc,other_numeric,medium_impact,0,"334,011","334,011",True,True,True
cord-v2-test-00051,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"303,646","303,646",True,True,True
cord-v2-test-00051,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"30,365","30,365",True,True,True
cord-v2-test-00051,CORD v2,test,Donut,total.creditcardprice,other_numeric,medium_impact,0,"334,000","334,000",True,True,True
cord-v2-test-00051,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,8,1,True,True,False
cord-v2-test-00051,CORD v2,test,Donut,total.total_etc,other_numeric,medium_impact,0,-11,,True,False,False
cord-v2-test-00051,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"334,000","334,000",True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,thai iced tea,thai iced tea,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,thai iced tea,thai iced tea,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,20.000,20.000,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,20.000,20.000,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,@20.000,@20.000,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,@20.000,@20.000,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,40.000,40.000,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,100.000,100.000,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,60.000,60.000,True,True,True
cord-v2-test-00052,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,40.000,40.000,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,2,2,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,pecel komplit + nasi,pecel komplit + nasi,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,soto kudus,soto kudus,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,mineral water,mineral water,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,42.000,42.000,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,47.000,47.000,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,18.000,18.000,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,5.350,5.350,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,107.000,107.000,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,11.235,11.235,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,4,4,True,True,True
cord-v2-test-00053,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,123.585,123.585,True,True,True
cord-v2-test-00054,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,kacang merah,kacang merah,True,True,True
cord-v2-test-00054,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"10,000","10,000",True,True,True
cord-v2-test-00054,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"10,000","10,000",True,True,True
cord-v2-test-00054,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"10,000","10,000",True,True,True
cord-v2-test-00054,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"10,000","10,000",True,True,True
cord-v2-test-00055,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00055,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,2,True,True,True
cord-v2-test-00055,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,apple cinnamon pastry,apple cinnamon pastry,True,True,True
cord-v2-test-00055,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,royal cheese tart,royal cheese tart,True,True,True
cord-v2-test-00055,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"22,000","22,000",True,True,True
cord-v2-test-00055,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"32,000","32,000",True,True,True
cord-v2-test-00055,CORD v2,test,Donut,total.creditcardprice,other_numeric,medium_impact,0,"54,000","54,000",True,True,True
cord-v2-test-00055,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"54,000","54,000",True,True,True
cord-v2-test-00056,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,air mineral,air mineral,True,True,True
cord-v2-test-00056,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"8,181","8,181",True,True,True
cord-v2-test-00056,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"8,181","8,181",True,True,True
cord-v2-test-00056,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,818,818,True,True,True
cord-v2-test-00056,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"10,000","10,000",True,True,True
cord-v2-test-00056,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"1,001","1,001",True,True,True
cord-v2-test-00056,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"8,999","8,999",True,True,True
cord-v2-test-00057,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,iced tt,iced tt,True,True,True
cord-v2-test-00057,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,iced gt,,True,False,False
cord-v2-test-00057,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"20,000","20,000",True,True,True
cord-v2-test-00057,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"22,000",,True,False,False
cord-v2-test-00057,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"42,000","42,000",True,True,True
cord-v2-test-00057,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,,"22,000",False,True,False
cord-v2-test-00058,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00058,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,pho bo tai,cash,True,True,False
cord-v2-test-00058,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"55,000","100,000",True,True,False
cord-v2-test-00058,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"55,000","55,000",True,True,True
cord-v2-test-00058,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"5,500","5,500",True,True,True
cord-v2-test-00058,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-test-00058,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,1,"100,000",,True,False,False
cord-v2-test-00058,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"39,500","39,500",True,True,True
cord-v2-test-00058,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"60,500","60,500",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,2,2,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,5,5,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,1,1,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,5,1,1,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,6,2,2,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,7,7,7,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,8,1,1,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,tahu isi,tahu isi,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,tea,tea,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,kepiting 7-8.4ons - chilly 0.7 1,kepiting 7-8.4ons - chilly 0.7,True,True,False
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,udang telur asin - regular,udang telur asin - regular,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,kailan 2 rasa,kailan 2 rasa,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,mantau - 2 pcs,mantau - 2 pcs,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,6,sweet tea,sweet tea,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,7,nasi putih,nasi putih,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,8,mantau - 3 pcs,mantau - 3 pcs,True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"78,000","78,000",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"30,000","30,000",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"297,490","297,490",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"47,500","47,500",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,"45,000","45,000",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,"25,000","25,000",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,6,"16,000","16,000",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,7,"42,000","42,000",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,menu.price,item_price,critical_monetary,8,"37,500","37,500",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"618,490","618,490",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"61,849","61,849",True,True,True
cord-v2-test-00059,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,21,3,True,True,False
cord-v2-test-00059,CORD v2,test,Donut,total.menutype_cnt,other_numeric,medium_impact,0,9,,True,False,False
cord-v2-test-00059,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"680,500","680,500",True,True,True
cord-v2-test-00060,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1x,1x,True,True,True
cord-v2-test-00060,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2x,1x,True,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,,2x,False,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,topping milo sparkle (untuk 1 po rsi),topping milo sparkle (untuk,True,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,bola ubi mini original (14 pcs ),rsi),True,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,,bola ubi mini original ( 14 pcs,False,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,1.250,1 po,True,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,25.000,1.250,True,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,,25.000,False,True,False
cord-v2-test-00060,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,1.250,1.250,True,True,True
cord-v2-test-00060,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,12.500,12.500,True,True,True
cord-v2-test-00060,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,26.250,26.250,True,True,True
cord-v2-test-00060,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,-,26.250,True,True,False
cord-v2-test-00060,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,,go-pay,False,True,False
cord-v2-test-00060,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,26.250,26.250,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1x,1x,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1x,1x,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,2x,2x,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1x,1x,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,1x,1x,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,5,1x,1x,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.discountprice,other_numeric,medium_impact,0,-2 600,-2 600,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.discountprice,other_numeric,medium_impact,1,"-3,200","-3,200",True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.discountprice,other_numeric,medium_impact,2,-7.200,-7.200,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,talam ungu,talam ungu,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,arem - arem,arem arem,True,True,False
cord-v2-test-00061,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,lemper,lemper,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,mika sedang,mika sedang,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,plastik kecil,plastik kecil,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,teh kotak,teh kotak,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"6,500","6,500",True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"8,000","8,000",True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"18,000","18,000",True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,0,0,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,0,0,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,"5,000","5,000",True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,6500,3500,True,True,False
cord-v2-test-00061,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,8000,3000,True,True,False
cord-v2-test-00061,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,2,9000,3000,True,True,False
cord-v2-test-00061,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,3,0,0,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,4,0,0,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,5,5000,5000,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"24,500","24,500",True,True,True
cord-v2-test-00061,CORD v2,test,Donut,total.creditcardprice,other_numeric,medium_impact,0,"24,500","24,500",True,True,True
cord-v2-test-00061,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,7.00,7.00,True,True,True
cord-v2-test-00061,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"24,500","24,500",True,True,True
cord-v2-test-00062,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00062,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00062,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,xxi java tea (m),xxi java tea (m),True,True,True
cord-v2-test-00062,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,combo 2,combo 2,True,True,True
cord-v2-test-00062,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,18.000,18.000,True,True,True
cord-v2-test-00062,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,30.000,30.000,True,True,True
cord-v2-test-00062,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,50.000,50.000,True,True,True
cord-v2-test-00062,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"2,000",2.000,True,True,False
cord-v2-test-00062,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,48.000,48.000,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,x1,x 1,True,True,False
cord-v2-test-00063,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,x2,x2,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,kopi susu kampung.,kopi susu kampung.,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,kopi susu kampung.,kopi susu kampung,True,True,False
cord-v2-test-00063,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,,kopi susu kampung.,False,True,False
cord-v2-test-00063,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,19.000,19.000,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,38.000,0,True,True,False
cord-v2-test-00063,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,,38.000,False,True,False
cord-v2-test-00063,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,ice,ice,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,1,kopi susu kampung less ice,ice,True,True,False
cord-v2-test-00063,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,2,ice,,True,False,False
cord-v2-test-00063,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,0,0,,True,False,False
cord-v2-test-00063,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,57.000,57.000,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,60.000,60.000,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,3.000,3.000,True,True,True
cord-v2-test-00063,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,57.000,57.000,True,True,True
cord-v2-test-00064,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,single scoop,single scoop,True,True,True
cord-v2-test-00064,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,16.000,16.000,True,True,True
cord-v2-test-00064,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,50.000,50.000,True,True,True
cord-v2-test-00064,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,34.000,34.000,True,True,True
cord-v2-test-00064,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,16.000,16.000,True,True,True
cord-v2-test-00065,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,3x,True,True,False
cord-v2-test-00065,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,bubur polos + telur,ubur polos + telur,True,True,False
cord-v2-test-00065,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,13.000,13.000,True,True,True
cord-v2-test-00065,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,13.000,13.000,True,True,True
cord-v2-test-00065,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,13.000,13.000,True,True,True
cord-v2-test-00065,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,-,ajak,True,True,False
cord-v2-test-00065,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,13.000,13.000,True,True,True
cord-v2-test-00066,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,pillow duria,pillow duria,True,True,True
cord-v2-test-00066,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,plastik 25,plastik 25,True,True,True
cord-v2-test-00066,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"36,364","36,364",True,True,True
cord-v2-test-00066,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,0,0,True,True,True
cord-v2-test-00066,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"36,364","36,364",True,True,True
cord-v2-test-00066,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"3,636","3,636",True,True,True
cord-v2-test-00066,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"50,000","50,000",True,True,True
cord-v2-test-00066,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"10,000","10,000",True,True,True
cord-v2-test-00066,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"40,000","40,000",True,True,True
cord-v2-test-00067,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,x1,x1],True,True,False
cord-v2-test-00067,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,cheese john,cheese john,True,True,True
cord-v2-test-00067,CORD v2,test,Donut,menu.num,other_numeric,medium_impact,0,2005-,2005-,True,True,True
cord-v2-test-00067,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"9.500,00","9.500,00",True,True,True
cord-v2-test-00067,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,"9.500,00","9.500,00",True,True,True
cord-v2-test-00067,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"9.500,00","9.500,00",True,True,True
cord-v2-test-00067,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,1,1,True,True,True
cord-v2-test-00067,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"9.500,00","9.500,00",True,True,True
cord-v2-test-00068,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,iced tt,iced tt,True,True,True
cord-v2-test-00068,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"20,000","20,000",True,True,True
cord-v2-test-00068,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"50,000","50,000",True,True,True
cord-v2-test-00068,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"30,000","30,000",True,True,True
cord-v2-test-00068,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"20,000","20,000",True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,2,True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,4,4,True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,[md] soft morning roll,[md] soft morning roll,True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,real honey pancake bread,real honey pancake bread,True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,custard brioche,custard brioche,True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"18,000","18,000",True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"20,000","20,000",True,True,True
cord-v2-test-00069,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"36,000","36,000",True,True,True
cord-v2-test-00069,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-test-00069,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"26,000","26,000",True,True,True
cord-v2-test-00069,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"74,000","74,000",True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,2,2,True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,1,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,2,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,2,1,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,5,2,1,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,6,1,5,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,7,1,7,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,8,5,,True,False,False
cord-v2-test-00070,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,9,7,,True,False,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,udang re,udang re,True,True,True
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,=*large*==,aym gr jun njan,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,aym gr jun njan,sapo th seafood,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,sapo th seafood,pocai 3,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,pocai 3,gurame fillet m,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,=*medium*=,bihun goreng jj,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,6,gurame fillet m,iced tea,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,7,bihun goreng jj,nasi putih,True,True,False
cord-v2-test-00070,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,8,iced tea,,True,False,False
